product_id,onsale_web,price,stock_quantity,stock_status,id_web,sku,total_sales,post_type,ca,price_zscore,premium
4222,1,8.9,66,instock,15759,15759,4.0,product,35.6,-0.8468405955212883,False
4223,1,9.7,180,instock,16585,16585,3.0,product,29.099999999999998,-0.8181004398202173,False
4224,1,17.2,13,instock,15306,15306,2.0,product,34.4,-0.5486614801226762,False
4225,1,16.9,20,instock,16497,16497,13.0,product,219.7,-0.5594390385105779,False
4227,1,12.6,49,instock,15261,15261,6.0,product,75.6,-0.7139173754038346,False
4228,1,29.9,8,instock,12657,12657,0.0,product,0.0,-0.09241150836817345,False
4229,1,9.6,26,instock,15403,15403,0.0,product,0.0,-0.821692959282851,False
4231,1,11.1,0,outofstock,15461,15461,1.0,product,11.1,-0.7678051673433428,False
4232,1,11.1,35,instock,16269,16269,2.0,product,22.2,-0.7678051673433428,False
4235,1,17.1,0,outofstock,13905,13905,1.0,product,17.1,-0.5522539995853101,False
4239,1,28.0,18,instock,16567,16567,0.0,product,0.0,-0.16066937815821714,False
4240,1,28.0,1,instock,15436,15436,0.0,product,0.0,-0.16066937815821714,False
4241,1,8.9,7,instock,14725,14725,1.0,product,8.9,-0.8468405955212883,False
4242,1,8.6,85,instock,15310,15310,14.0,product,120.39999999999999,-0.8576181539091898,False
4244,1,13.5,50,instock,15770,15770,5.0,product,67.5,-0.6815847002401297,False
4245,1,8.9,141,instock,16097,16097,1.0,product,8.9,-0.8468405955212883,False
4246,1,15.3,25,instock,15428,15428,7.0,product,107.10000000000001,-0.6169193499127199,False
4248,1,14.8,64,instock,15033,15033,12.0,product,177.60000000000002,-0.6348819472258893,False
4250,1,19.5,14,instock,16317,16317,30.0,product,585.0,-0.46603353248209695,False
4251,1,14.1,102,instock,15032,15032,8.0,product,112.8,-0.6600295834643264,False
4253,1,59.6,15,instock,6616,6616,0.0,product,0.0,0.974566772034089,False
4254,1,26.9,0,outofstock,12203,12203,0.0,product,0.0,-0.20018709224718986,False
4256,1,24.4,0,outofstock,14253,14253,0.0,product,0.0,-0.29000007881303685,False
4257,1,31.7,0,outofstock,12476,12476,0.0,product,0.0,-0.02774615804076359,False
4258,1,32.1,0,outofstock,14485,14485,5.0,product,160.5,-0.013376080190227992,False
4260,1,12.2,22,instock,14945,14945,2.0,product,24.4,-0.7282874532543703,False
4261,1,9.9,89,instock,15662,15662,1.0,product,9.9,-0.8109154008949495,False
4262,1,15.8,35,instock,15663,15663,3.0,product,47.400000000000006,-0.5989567525995505,False
4263,1,15.8,50,instock,15664,15664,0.0,product,0.0,-0.5989567525995505,False
4264,1,17.8,48,instock,15665,15665,2.0,product,35.6,-0.5271063633468729,False
4265,1,9.6,21,instock,15136,15136,3.0,product,28.799999999999997,-0.821692959282851,False
4267,1,19.0,21,instock,16537,16537,2.0,product,38.0,-0.48399612979526635,False
4268,1,15.2,55,instock,16307,16307,1.0,product,15.2,-0.6205118693753539,False
4269,1,10.2,1,instock,16244,16244,0.0,product,0.0,-0.8001378425070479,False
4270,1,15.5,31,instock,15839,15839,4.0,product,62.0,-0.6097343109874521,False
4271,1,16.6,56,instock,13460,13460,0.0,product,0.0,-0.5702165968984795,False
4272,1,9.2,25,instock,13089,13089,1.0,product,9.2,-0.8360630371333867,False
4274,1,12.9,0,outofstock,12942,12942,0.0,product,0.0,-0.7031398170159331,False
4275,1,14.9,14,instock,14864,14864,12.0,product,178.8,-0.6312894277632555,False
4276,1,17.6,1,instock,14527,14527,0.0,product,0.0,-0.5342914022721407,False
4277,1,24.8,0,outofstock,14865,14865,3.0,product,74.4,-0.2756300009625013,False
4280,1,18.9,46,instock,15690,15690,0.0,product,0.0,-0.4875886492579003,False
4281,1,11.6,4,instock,16330,16330,0.0,product,0.0,-0.7498425700301734,False
4283,1,27.0,58,instock,16154,16154,4.0,product,108.0,-0.19659457278455594,False
4285,1,41.0,24,instock,16153,16153,8.0,product,328.0,0.3063581519841873,False
4286,1,69.8,4,instock,16066,16066,10.0,product,698.0,1.3410037572227447,False
4287,1,38.6,22,instock,16065,16065,1.0,product,38.6,0.22013768488097424,False
4288,1,26.7,8,instock,15292,15292,1.0,product,26.7,-0.2073721311724576,False
4297,1,19.0,26,instock,16246,16246,0.0,product,0.0,-0.48399612979526635,False
4298,1,23.2,36,instock,16501,16501,1.0,product,23.2,-0.3331103123646434,False
4299,1,39.1,18,instock,16578,16578,0.0,product,0.0,0.23810028219414361,False
4300,1,44.0,15,instock,15567,15567,1.0,product,44.0,0.41413373586320373,False
4301,1,17.5,14,instock,16553,16553,3.0,product,52.5,-0.5378839217347745,False
4303,1,30.0,0,outofstock,13172,13172,0.0,product,0.0,-0.08881898890553953,False
4304,1,8.1,133,instock,15120,15120,0.0,product,0.0,-0.8755807512223592,False
4306,1,10.7,41,instock,15949,15949,1.0,product,10.7,-0.7821752451938785,False
4307,1,10.9,0,outofstock,15946,15946,0.0,product,0.0,-0.7749902062686107,False
4334,1,49.0,0,outofstock,7818,7818,96.0,product,4704.0,0.5937597089948977,False
4336,1,35.5,36,instock,13599,13599,1.0,product,35.5,0.10876958153932388,False
4337,1,83.0,13,instock,4679,4679,0.0,product,0.0,1.815216326290417,False
4348,1,59.0,21,instock,12586,12586,0.0,product,0.0,0.9530116552582858,False
4350,1,79.5,20,instock,12588,12588,0.0,product,0.0,1.6894781450982312,False
4352,1,225.0,0,outofstock,15940,15940,5.0,product,1125.0,6.916593963230527,True
4353,1,79.5,11,instock,12587,12587,3.0,product,238.5,1.6894781450982312,False
4355,1,126.5,2,instock,12589,12589,11.0,product,1391.5,3.377962292536155,True
4356,1,51.6,5,instock,12585,12585,12.0,product,619.2,0.6871652150233787,False
4357,1,39.0,0,outofstock,9562,9562,0.0,product,0.0,0.2345077627315097,False
4358,1,77.0,0,outofstock,13854,13854,0.0,product,0.0,1.5996651585323842,False
4359,1,85.6,0,outofstock,13853,13853,1.0,product,85.6,1.9086218323188977,False
4364,1,49.5,6,instock,11585,11585,1.0,product,49.5,0.6117223063080671,False
4391,1,49.5,7,instock,11467,11467,0.0,product,0.0,0.6117223063080671,False
4392,1,49.5,13,instock,11586,11586,0.0,product,0.0,0.6117223063080671,False
4393,1,57.0,2,instock,13765,13765,0.0,product,0.0,0.8811612660056082,False
4394,1,59.8,0,outofstock,13766,13766,0.0,product,0.0,0.9817518109593567,False
4395,1,27.5,8,instock,11587,11587,0.0,product,0.0,-0.17863197547138654,False
4396,1,62.0,7,instock,9636,9636,0.0,product,0.0,1.060787239137302,False
4397,1,59.0,7,instock,12639,12639,0.0,product,0.0,0.9530116552582858,False
4398,1,59.0,0,outofstock,12641,12641,0.0,product,0.0,0.9530116552582858,False
4399,1,59.0,6,instock,12640,12640,1.0,product,59.0,0.9530116552582858,False
4400,1,44.0,0,outofstock,14768,14768,0.0,product,0.0,0.41413373586320373,False
4401,1,62.5,1,instock,3506,3506,1.0,product,62.5,1.0787498364504715,False
4402,1,176.0,8,instock,3510,3510,13.0,product,2288.0,5.1562594265399255,True
4404,1,108.5,2,instock,3507,3507,2.0,product,217.0,2.7313087892620564,True
4405,1,68.1,6,instock,13230,13230,0.0,product,0.0,1.2799309263579686,False
4406,1,157.0,3,instock,7819,7819,0.0,product,0.0,4.473680728639488,True
4407,1,104.0,6,instock,3509,3509,1.0,product,104.0,2.569645413443532,True
4558,1,28.1,96,instock,15426,15426,3.0,product,84.30000000000001,-0.1570768586955832,False
4564,1,21.7,60,instock,15621,15621,19.0,product,412.3,-0.3869981043041516,False
4566,1,28.5,3,instock,15457,15457,0.0,product,0.0,-0.14270678084504773,False
4573,1,67.2,9,instock,13604,13604,0.0,product,0.0,1.247598251194264,False
4582,1,109.6,7,instock,12857,12857,0.0,product,0.0,2.770826503351029,True
4596,1,43.9,0,outofstock,15476,15476,23.0,product,1009.6999999999999,0.4105412164005698,False
4597,1,61.6,0,outofstock,14000,14000,2.0,product,123.2,1.0464171612867668,False
4598,1,41.8,61,instock,15478,15478,1.0,product,41.8,0.3350983076852582,False
4600,1,26.5,0,outofstock,15475,15475,0.0,product,0.0,-0.21455717009772535,False
4601,1,16.1,31,instock,16151,16151,4.0,product,64.4,-0.5881791942116489,False
4602,1,31.5,26,instock,15659,15659,7.0,product,220.5,-0.03493119696603132,False
4603,1,31.5,39,instock,15147,15147,1.0,product,31.5,-0.03493119696603132,False
4604,1,49.0,9,instock,15660,15660,1.0,product,49.0,0.5937597089948977,False
4605,1,32.2,1,instock,15148,15148,0.0,product,0.0,-0.00978356072759406,False
4606,1,50.1,41,instock,15149,15149,1.0,product,50.1,0.6332774230838705,False
4607,1,13.4,0,outofstock,15146,15146,0.0,product,0.0,-0.6851772197027637,False
4609,1,11.8,237,instock,15145,15145,0.0,product,0.0,-0.7426575311049057,False
4610,1,13.1,114,instock,15801,15801,0.0,product,0.0,-0.6959547780906652,False
4611,1,26.2,27,instock,15452,15452,15.0,product,393.0,-0.225334728485627,False
4612,1,20.6,49,instock,15038,15038,10.0,product,206.0,-0.42651581839312425,False
4613,1,16.9,31,instock,15030,15030,9.0,product,152.1,-0.5594390385105779,False
4614,1,19.0,50,instock,15875,15875,11.0,product,209.0,-0.48399612979526635,False
4615,1,24.0,10,instock,16186,16186,7.0,product,168.0,-0.30437015666357237,False
4616,1,57.0,5,instock,14371,14371,0.0,product,0.0,0.8811612660056082,False
4617,1,67.5,1,instock,10459,10459,0.0,product,0.0,1.2583758095821655,False
4618,1,30.6,3,instock,14372,14372,0.0,product,0.0,-0.0672638721297362,False
4619,1,59.0,5,instock,11049,11049,0.0,product,0.0,0.9530116552582858,False
4620,1,11.9,106,instock,15850,15850,6.0,product,71.4,-0.7390650116422719,False
4621,1,16.5,49,instock,15849,15849,9.0,product,148.5,-0.5738091163611133,False
4625,1,52.4,3,instock,812,812,0.0,product,0.0,0.7159053707244496,False
4626,1,52.9,2,instock,807,807,0.0,product,0.0,0.733867968037619,False
4627,1,58.3,1,instock,805,805,4.0,product,233.2,0.9278640190198485,False
4628,1,39.6,2,instock,802,802,0.0,product,0.0,0.25606287950731305,False
4629,1,52.4,3,instock,2534,2534,2.0,product,104.8,0.7159053707244496,False
4630,1,62.4,3,instock,793,793,4.0,product,249.6,1.0751573169878377,False
4631,1,76.8,3,instock,791,791,0.0,product,0.0,1.5924801196071163,False
4632,1,50.0,3,instock,2179,2179,0.0,product,0.0,0.6296849036212365,False
4633,1,52.4,2,instock,804,804,3.0,product,157.2,0.7159053707244496,False
4634,1,41.0,4,instock,41,41,0.0,product,0.0,0.3063581519841873,False
4635,1,62.4,3,instock,798,798,0.0,product,0.0,1.0751573169878377,False
4636,1,50.0,4,instock,2361,2361,1.0,product,50.0,0.6296849036212365,False
4646,1,21.5,34,instock,15848,15848,1.0,product,21.5,-0.39418314322941933,False
4647,1,28.5,48,instock,16525,16525,8.0,product,228.0,-0.14270678084504773,False
4648,1,24.3,9,instock,16262,16262,2.0,product,48.6,-0.2935925982756707,False
4649,1,16.5,5,instock,16261,16261,1.0,product,16.5,-0.5738091163611133,False
4650,1,25.3,14,instock,15206,15206,5.0,product,126.5,-0.2576674036493319,False
4651,1,49.0,21,instock,11849,11849,0.0,product,0.0,0.5937597089948977,False
4653,1,36.2,18,instock,13515,13515,0.0,product,0.0,0.13391721777776114,False
4654,1,33.4,0,outofstock,13514,13514,0.0,product,0.0,0.03332667282401235,False
4655,1,40.2,23,instock,13516,13516,0.0,product,0.0,0.27761799628311634,False
4656,1,43.0,3,instock,10814,10814,0.0,product,0.0,0.3782085412368649,False
4657,1,43.0,11,instock,11847,11847,0.0,product,0.0,0.3782085412368649,False
4658,1,48.8,12,instock,13517,13517,0.0,product,0.0,0.5865746700696298,False
4662,1,20.8,24,instock,16081,16081,0.0,product,0.0,-0.41933077946785646,False
4664,1,16.4,15,instock,15402,15402,0.0,product,0.0,-0.5774016358237473,False
4665,1,14.4,6,instock,15404,15404,2.0,product,28.8,-0.6492520250764249,False
4666,1,21.0,32,instock,13647,13647,0.0,product,0.0,-0.41214574054258873,False
4668,1,12.3,23,instock,14657,14657,3.0,product,36.900000000000006,-0.7246949337917363,False
4669,1,20.2,37,instock,16053,16053,1.0,product,20.2,-0.4408858962436598,False
4670,1,17.0,93,instock,15525,15525,2.0,product,34.0,-0.5558465190479439,False
4671,1,21.9,24,instock,15527,15527,0.0,product,0.0,-0.3798130653788839,False
4672,1,17.8,5,instock,14676,14676,0.0,product,0.0,-0.5271063633468729,False
4673,1,19.8,35,instock,16057,16057,0.0,product,0.0,-0.45525597409419527,False
4674,1,19.0,41,instock,16056,16056,7.0,product,133.0,-0.48399612979526635,False
4675,1,10.7,35,instock,13762,13762,0.0,product,0.0,-0.7821752451938785,False
4676,1,12.9,73,instock,15280,15280,0.0,product,0.0,-0.7031398170159331,False
4677,1,9.5,161,instock,15282,15282,1.0,product,9.5,-0.825285478745485,False
4678,1,29.8,30,instock,15281,15281,0.0,product,0.0,-0.09600402783080726,False
4679,1,13.2,37,instock,15283,15283,0.0,product,0.0,-0.6923622586280315,False
4680,1,6.3,34,instock,15934,15934,2.0,product,12.6,-0.9402461015497692,False
4681,1,7.1,178,instock,15933,15933,12.0,product,85.19999999999999,-0.911505945848698,False
4682,1,9.1,26,instock,15575,15575,6.0,product,54.599999999999994,-0.8396555565960204,False
4683,1,9.1,42,instock,16239,16239,1.0,product,9.1,-0.8396555565960204,False
4684,1,18.1,25,instock,14451,14451,3.0,product,54.300000000000004,-0.5163288049589713,False
4686,1,14.0,6,instock,16324,16324,2.0,product,28.0,-0.6636221029269603,False
4687,1,30.1,36,instock,15582,15582,0.0,product,0.0,-0.0852264694429056,False
4689,1,12.8,6,instock,13736,13736,1.0,product,12.8,-0.7067323364785669,False
4690,1,12.8,15,instock,13659,13659,0.0,product,0.0,-0.7067323364785669,False
4703,1,19.8,2,instock,15465,15465,7.0,product,138.6,-0.45525597409419527,False
4704,1,18.2,0,outofstock,15004,15004,3.0,product,54.599999999999994,-0.5127362854963374,False
4705,1,31.6,12,instock,14699,14699,8.0,product,252.8,-0.031338677503397395,False
4706,1,16.8,23,instock,15349,15349,32.0,product,537.6,-0.5630315579732117,False
4707,1,22.8,13,instock,15466,15466,13.0,product,296.40000000000003,-0.3474803902151789,False
4708,1,32.6,15,instock,14700,14700,8.0,product,260.8,0.0045865171229414105,False
4709,1,44.0,0,outofstock,10775,10775,0.0,product,0.0,0.41413373586320373,False
4711,1,55.4,9,instock,16119,16119,1.0,product,55.4,0.823680954603466,False
4712,1,15.8,0,outofstock,15667,15667,1.0,product,15.8,-0.5989567525995505,False
4713,1,18.4,6,instock,14746,14746,12.0,product,220.79999999999998,-0.5055512465710696,False
4714,1,13.3,25,instock,15361,15361,3.0,product,39.900000000000006,-0.6887697391653975,False
4715,1,11.1,30,instock,15196,15196,0.0,product,0.0,-0.7678051673433428,False
4716,1,18.6,7,instock,15657,15657,0.0,product,0.0,-0.4983662076458018,False
4717,1,23.4,0,outofstock,15658,15658,6.0,product,140.39999999999998,-0.32592527343937566,False
4718,1,18.2,19,instock,15670,15670,0.0,product,0.0,-0.5127362854963374,False
4719,1,12.5,29,instock,16527,16527,15.0,product,187.5,-0.7175098948664685,False
4720,1,15.9,10,instock,16513,16513,15.0,product,238.5,-0.5953642331369167,False
4722,1,13.7,0,outofstock,15880,15880,1.0,product,13.7,-0.6743996613148621,False
4723,1,29.0,5,instock,15879,15879,3.0,product,87.0,-0.12474418353187833,False
4725,1,23.4,1,instock,16010,16010,0.0,product,0.0,-0.32592527343937566,False
4726,1,12.7,0,outofstock,14950,14950,4.0,product,50.8,-0.7103248559412009,False
4727,1,26.0,33,instock,16540,16540,2.0,product,52.0,-0.23251976741089475,False
4728,1,29.5,20,instock,15729,15729,2.0,product,59.0,-0.10678158621870892,False
4729,1,8.6,151,instock,38,38,38.0,product,326.8,-0.8576181539091898,False
4730,1,14.3,6,instock,5646,5646,0.0,product,0.0,-0.6528445445390587,False
4731,1,22.0,7,instock,8344,8344,18.0,product,396.0,-0.3762205459162499,False
